recpname,eqptype,eqpid
SRW20,SRWKRCP,SRWKRCP1
SRW21,SRWKRCP,SRWKRCP1
SRW61,SRWKRCP,SRWKRCP1
SRW62,SRWKRCP,SRWKRCP1
SRW62,SRWKRCP,SRWKRCP1
SSD01,SSCLEAN,2DPL-04
SSD01,SSCLEAN,2DPL-05
SSD01,SSCLEAN,2DPL-10
SSD01,SSCLEAN,4DPL-07
SSD01,SSCLEAN,4DPL-09
SSD01,SSCLEAN,2DPL-04
SSD01,SSCLEAN,2DPL-05
SSD01,SSCLEAN,2DPL-10
SSD01,SSCLEAN,4DPL-07
SSD01,SSCLEAN,4DPL-09
SSD01,SSCLEAN,2DPL-04
SSD01,SSCLEAN,2DPL-05
SSD01,SSCLEAN,2DPL-10
SSD01,SSCLEAN,4DPL-07
SSD01,SSCLEAN,4DPL-09
SSD01,SSCLEAN,2DPL-04
SSD01,SSCLEAN,2DPL-05
SSD01,SSCLEAN,2DPL-10
SSD01,SSCLEAN,4DPL-07
SSD01,SSCLEAN,4DPL-09
SSD01,SSCLEAN,2DPL-04
SSD01,SSCLEAN,2DPL-05
SSD01,SSCLEAN,2DPL-10
SSD01,SSCLEAN,4DPL-07
SSD01,SSCLEAN,4DPL-09
SSD01,SSCLEAN,2DPL-04
SSD01,SSCLEAN,2DPL-05
SSD01,SSCLEAN,2DPL-10
SSD01,SSCLEAN,4DPL-07
SSD01,SSCLEAN,4DPL-09
SSD01,SSCLEAN,2DPL-04
SSD01,SSCLEAN,2DPL-05
SSD01,SSCLEAN,2DPL-10
SSD01,SSCLEAN,4DPL-07
SSD01,SSCLEAN,4DPL-09
SSD02,SSCLEAN,2DPL-04
SSD02,SSCLEAN,2DPL-05
SSD02,SSCLEAN,2DPL-10
SSD02,SSCLEAN,4DPL-07
SSD02,SSCLEAN,4DPL-09
SSD02,SSCLEAN,2DPL-04
SSD02,SSCLEAN,2DPL-05
SSD02,SSCLEAN,2DPL-10
SSD02,SSCLEAN,4DPL-07
SSD02,SSCLEAN,4DPL-09
SSD02,SSCLEAN,2DPL-04
SSD02,SSCLEAN,2DPL-05
SSD02,SSCLEAN,2DPL-10
SSD02,SSCLEAN,4DPL-07
SSD02,SSCLEAN,4DPL-09
SSD02,SSCLEAN,2DPL-04
SSD02,SSCLEAN,2DPL-05
SSD02,SSCLEAN,2DPL-10
SSD02,SSCLEAN,4DPL-07
SSD02,SSCLEAN,4DPL-09
SSD03,SSCLEAN,2DPL-04
SSD03,SSCLEAN,2DPL-05
SSD03,SSCLEAN,2DPL-10
SSD03,SSCLEAN,4DPL-07
SSD03,SSCLEAN,4DPL-09
SSD03,SSCLEAN,2DPL-04
SSD03,SSCLEAN,2DPL-05
SSD03,SSCLEAN,2DPL-10
SSD03,SSCLEAN,4DPL-07
SSD03,SSCLEAN,4DPL-09
SSD03,SSCLEAN,2DPL-04
SSD03,SSCLEAN,2DPL-05
SSD03,SSCLEAN,2DPL-10
SSD03,SSCLEAN,4DPL-07
SSD03,SSCLEAN,4DPL-09
SSD03,SSCLEAN,2DPL-04
SSD03,SSCLEAN,2DPL-05
SSD03,SSCLEAN,2DPL-10
SSD03,SSCLEAN,4DPL-07
SSD03,SSCLEAN,4DPL-09
SSD03,SSCLEAN,2DPL-04
SSD03,SSCLEAN,2DPL-05
SSD03,SSCLEAN,2DPL-10
SSD03,SSCLEAN,4DPL-07
SSD03,SSCLEAN,4DPL-09
SSD03,SSCLEAN,2DPL-04
SSD03,SSCLEAN,2DPL-05
SSD03,SSCLEAN,2DPL-10
SSD03,SSCLEAN,4DPL-07
SSD03,SSCLEAN,4DPL-09
SSD03,SSCLEAN,2DPL-04
SSD03,SSCLEAN,2DPL-05
SSD03,SSCLEAN,2DPL-10
SSD03,SSCLEAN,4DPL-07
SSD03,SSCLEAN,4DPL-09
SSD04,SSCLEAN,2DPL-04
SSD04,SSCLEAN,2DPL-05
SSD04,SSCLEAN,2DPL-10
SSD04,SSCLEAN,4DPL-07
SSD04,SSCLEAN,4DPL-09
SSD04,SSCLEAN,2DPL-04
SSD04,SSCLEAN,2DPL-05
SSD04,SSCLEAN,2DPL-10
SSD04,SSCLEAN,4DPL-07
SSD04,SSCLEAN,4DPL-09
SSD05,SSCLEAN,2DPL-04
SSD05,SSCLEAN,2DPL-05
SSD05,SSCLEAN,2DPL-10
SSD05,SSCLEAN,4DPL-07
SSD05,SSCLEAN,4DPL-09
SSD05,SSCLEAN,2DPL-04
SSD05,SSCLEAN,2DPL-05
SSD05,SSCLEAN,2DPL-10
SSD05,SSCLEAN,4DPL-07
SSD05,SSCLEAN,4DPL-09
SSD63,SSCLEAN,2DPL-04
SSD63,SSCLEAN,2DPL-05
SSD63,SSCLEAN,2DPL-10
SSD63,SSCLEAN,4DPL-07
SSD63,SSCLEAN,4DPL-09
SSD63,SSCLEAN,2DPL-04
SSD63,SSCLEAN,2DPL-05
SSD63,SSCLEAN,2DPL-10
SSD63,SSCLEAN,4DPL-07
SSD63,SSCLEAN,4DPL-09
SSD63,SSCLEAN,2DPL-04
SSD63,SSCLEAN,2DPL-05
SSD63,SSCLEAN,2DPL-10
SSD63,SSCLEAN,4DPL-07
SSD63,SSCLEAN,4DPL-09
SSD63,SPIONETC,1OE-07
SSD63,SPIONETC,1OE-09
SSD63,SPIONETC,1OE-07
SSD63,SPIONETC,1OE-09
SSD63,SPIONETC,1OE-07
SSD63,SPIONETC,1OE-09
SSD65,SSCLEAN,2DPL-04
SSD65,SSCLEAN,2DPL-05
SSD65,SSCLEAN,2DPL-10
SSD65,SSCLEAN,4DPL-07
SSD65,SSCLEAN,4DPL-09
SSD65,SSCLEAN,2DPL-04
SSD65,SSCLEAN,2DPL-05
SSD65,SSCLEAN,2DPL-10
SSD65,SSCLEAN,4DPL-07
SSD65,SSCLEAN,4DPL-09
SSD65,SSCLEAN,2DPL-04
SSD65,SSCLEAN,2DPL-05
SSD65,SSCLEAN,2DPL-10
SSD65,SSCLEAN,4DPL-07
SSD65,SSCLEAN,4DPL-09
SSD65,SPIONETC,1OE-07
SSD65,SPIONETC,1OE-09
SSD65,SPIONETC,1OE-07
SSD65,SPIONETC,1OE-09
SSD65,SPIONETC,1OE-07
SSD65,SPIONETC,1OE-09
SSM01,SSIONETC,2OAE-11
SSM01,SSIONETC,2OAE-12
SSM01,SSIONETC,2OAE-13
SSM01,SSIONETC,2OAE-14
SSM01,SSIONETC,2OAE-15
SSM01,SSIONETC,2OAE-11
SSM01,SSIONETC,2OAE-12
SSM01,SSIONETC,2OAE-13
SSM01,SSIONETC,2OAE-14
SSM01,SSIONETC,2OAE-15
SSM01,SSIONETC,2OAE-11
SSM01,SSIONETC,2OAE-12
SSM01,SSIONETC,2OAE-13
SSM01,SSIONETC,2OAE-14
SSM01,SSIONETC,2OAE-15
SSM01,SSIONETC,2OAE-11
SSM01,SSIONETC,2OAE-12
SSM01,SSIONETC,2OAE-13
SSM01,SSIONETC,2OAE-14
SSM01,SSIONETC,2OAE-15
SSM01,SSIONETC,2OAE-11
SSM01,SSIONETC,2OAE-12
SSM01,SSIONETC,2OAE-13
SSM01,SSIONETC,2OAE-14
SSM01,SSIONETC,2OAE-15
SSM01,SSIONETC,2OAE-11
SSM01,SSIONETC,2OAE-12
SSM01,SSIONETC,2OAE-13
SSM01,SSIONETC,2OAE-14
SSM01,SSIONETC,2OAE-15
SSM01,SSIONETC,2OAE-11
SSM01,SSIONETC,2OAE-12
SSM01,SSIONETC,2OAE-13
SSM01,SSIONETC,2OAE-14
SSM01,SSIONETC,2OAE-15
SSM01,SSIONETC,2OAE-11
SSM01,SSIONETC,2OAE-12
SSM01,SSIONETC,2OAE-13
SSM01,SSIONETC,2OAE-14
SSM01,SSIONETC,2OAE-15
SSM02,SSIONETC,2OAE-11
SSM02,SSIONETC,2OAE-12
SSM02,SSIONETC,2OAE-13
SSM02,SSIONETC,2OAE-14
SSM02,SSIONETC,2OAE-15
SSM02,SSIONETC,2OAE-11
SSM02,SSIONETC,2OAE-12
SSM02,SSIONETC,2OAE-13
SSM02,SSIONETC,2OAE-14
SSM02,SSIONETC,2OAE-15
SSM02,SSIONETC,2OAE-11
SSM02,SSIONETC,2OAE-12
SSM02,SSIONETC,2OAE-13
SSM02,SSIONETC,2OAE-14
SSM02,SSIONETC,2OAE-15
SSM02,SSIONETC,2OAE-11
SSM02,SSIONETC,2OAE-12
SSM02,SSIONETC,2OAE-13
SSM02,SSIONETC,2OAE-14
SSM02,SSIONETC,2OAE-15
SSM02,SSIONETC,2OAE-11
SSM02,SSIONETC,2OAE-12
SSM02,SSIONETC,2OAE-13
SSM02,SSIONETC,2OAE-14
SSM02,SSIONETC,2OAE-15
SSM03,SSIONETC,2OAE-11
SSM03,SSIONETC,2OAE-12
SSM03,SSIONETC,2OAE-13
SSM03,SSIONETC,2OAE-14
SSM03,SSIONETC,2OAE-15
SSM03,SSIONETC,2OAE-11
SSM03,SSIONETC,2OAE-12
SSM03,SSIONETC,2OAE-13
SSM03,SSIONETC,2OAE-14
SSM03,SSIONETC,2OAE-15
SSM03,SSIONETC,2OAE-11
SSM03,SSIONETC,2OAE-12
SSM03,SSIONETC,2OAE-13
SSM03,SSIONETC,2OAE-14
SSM03,SSIONETC,2OAE-15
SSM04,SSIONETC,2OAE-11
SSM04,SSIONETC,2OAE-12
SSM04,SSIONETC,2OAE-13
SSM04,SSIONETC,2OAE-14
SSM04,SSIONETC,2OAE-15
SSM05,SSIONETC,2OAE-11
SSM05,SSIONETC,2OAE-12
SSM05,SSIONETC,2OAE-13
SSM05,SSIONETC,2OAE-14
SSM05,SSIONETC,2OAE-15
SSM05,SSIONETC,2OAE-11
SSM05,SSIONETC,2OAE-12
SSM05,SSIONETC,2OAE-13
SSM05,SSIONETC,2OAE-14
SSM05,SSIONETC,2OAE-15
SSM06,SSIONETC,2OAE-11
SSM06,SSIONETC,2OAE-12
SSM06,SSIONETC,2OAE-13
SSM06,SSIONETC,2OAE-14
SSM06,SSIONETC,2OAE-15
SSM06,SSIONETC,2OAE-11
SSM06,SSIONETC,2OAE-12
SSM06,SSIONETC,2OAE-13
SSM06,SSIONETC,2OAE-14
SSM06,SSIONETC,2OAE-15
SSM06,SSIONETC,2OAE-11
SSM06,SSIONETC,2OAE-12
SSM06,SSIONETC,2OAE-13
SSM06,SSIONETC,2OAE-14
SSM06,SSIONETC,2OAE-15
SSM07,SSIONETC,2OAE-11
SSM07,SSIONETC,2OAE-12
SSM07,SSIONETC,2OAE-13
SSM07,SSIONETC,2OAE-14
SSM07,SSIONETC,2OAE-15
SSM08,SSIONETC,2OAE-11
SSM08,SSIONETC,2OAE-12
SSM08,SSIONETC,2OAE-13
SSM08,SSIONETC,2OAE-14
SSM08,SSIONETC,2OAE-15
SSM08,SSIONETC,2OAE-11
SSM08,SSIONETC,2OAE-12
SSM08,SSIONETC,2OAE-13
SSM08,SSIONETC,2OAE-14
SSM08,SSIONETC,2OAE-15
SSM09,SSIONETC,2OAE-11
SSM09,SSIONETC,2OAE-12
SSM09,SSIONETC,2OAE-13
SSM09,SSIONETC,2OAE-14
SSM09,SSIONETC,2OAE-15
SSM09,SSIONETC,2OAE-11
SSM09,SSIONETC,2OAE-12
SSM09,SSIONETC,2OAE-13
SSM09,SSIONETC,2OAE-14
SSM09,SSIONETC,2OAE-15
SSM64,SSIONETC,2OAE-11
SSM64,SSIONETC,2OAE-12
SSM64,SSIONETC,2OAE-13
SSM64,SSIONETC,2OAE-14
SSM64,SSIONETC,2OAE-15
SSM95,SSIONETC,2OAE-11
SSM95,SSIONETC,2OAE-12
SSM95,SSIONETC,2OAE-13
SSM95,SSIONETC,2OAE-14
SSM95,SSIONETC,2OAE-15
SSM95,SSIONETC,2OAE-11
SSM95,SSIONETC,2OAE-12
SSM95,SSIONETC,2OAE-13
SSM95,SSIONETC,2OAE-14
SSM95,SSIONETC,2OAE-15
SSM95,SSIONETC,2OAE-11
SSM95,SSIONETC,2OAE-12
SSM95,SSIONETC,2OAE-13
SSM95,SSIONETC,2OAE-14
SSM95,SSIONETC,2OAE-15
SSS01,SSSPUTTR,2SPT-10
SSS01,SSSPUTTR,2SPT-12
SSS01,SSSPUTTR,2SPT-14
SSS01,SSSPUTTR,2SPT-26
SSS01,SSSPUTTR,4SPT-19
SSS01,SSSPUTTR,4SPT-23
SSS01,SSSPUTTR,4SPT-32
SSS01,SSSPUTTR,2SPT-10
SSS01,SSSPUTTR,2SPT-12
SSS01,SSSPUTTR,2SPT-14
SSS01,SSSPUTTR,2SPT-26
SSS01,SSSPUTTR,4SPT-19
SSS01,SSSPUTTR,4SPT-23
SSS01,SSSPUTTR,4SPT-32
SSS01,SSSPUTTR,2SPT-10
SSS01,SSSPUTTR,2SPT-12
SSS01,SSSPUTTR,2SPT-14
SSS01,SSSPUTTR,2SPT-26
SSS01,SSSPUTTR,4SPT-19
SSS01,SSSPUTTR,4SPT-23
SSS01,SSSPUTTR,4SPT-32
SSS01,SSSPUTTR,2SPT-10
SSS01,SSSPUTTR,2SPT-12
SSS01,SSSPUTTR,2SPT-14
SSS01,SSSPUTTR,2SPT-26
SSS01,SSSPUTTR,4SPT-19
SSS01,SSSPUTTR,4SPT-23
SSS01,SSSPUTTR,4SPT-32
SSS01,SSSPUTTR,2SPT-10
SSS01,SSSPUTTR,2SPT-12
SSS01,SSSPUTTR,2SPT-14
SSS01,SSSPUTTR,2SPT-26
SSS01,SSSPUTTR,4SPT-19
SSS01,SSSPUTTR,4SPT-23
SSS01,SSSPUTTR,4SPT-32
SSS01,SSSPUTTR,2SPT-10
SSS01,SSSPUTTR,2SPT-12
SSS01,SSSPUTTR,2SPT-14
SSS01,SSSPUTTR,2SPT-26
SSS01,SSSPUTTR,4SPT-19
SSS01,SSSPUTTR,4SPT-23
SSS01,SSSPUTTR,4SPT-32
SSS02,SSSPUTTR,2SPT-10
SSS02,SSSPUTTR,2SPT-12
SSS02,SSSPUTTR,2SPT-14
SSS02,SSSPUTTR,2SPT-26
SSS02,SSSPUTTR,4SPT-19
SSS02,SSSPUTTR,4SPT-23
SSS02,SSSPUTTR,4SPT-32
SSS02,SSSPUTTR,2SPT-10
SSS02,SSSPUTTR,2SPT-12
SSS02,SSSPUTTR,2SPT-14
SSS02,SSSPUTTR,2SPT-26
SSS02,SSSPUTTR,4SPT-19
SSS02,SSSPUTTR,4SPT-23
SSS02,SSSPUTTR,4SPT-32
SSS02,SSSPUTTR,2SPT-10
SSS02,SSSPUTTR,2SPT-12
SSS02,SSSPUTTR,2SPT-14
SSS02,SSSPUTTR,2SPT-26
SSS02,SSSPUTTR,4SPT-19
SSS02,SSSPUTTR,4SPT-23
SSS02,SSSPUTTR,4SPT-32
SSS02,SSSPUTTR,2SPT-10
SSS02,SSSPUTTR,2SPT-12
SSS02,SSSPUTTR,2SPT-14
SSS02,SSSPUTTR,2SPT-26
SSS02,SSSPUTTR,4SPT-19
SSS02,SSSPUTTR,4SPT-23
SSS02,SSSPUTTR,4SPT-32
SSS02,SSSPUTTR,2SPT-10
SSS02,SSSPUTTR,2SPT-12
SSS02,SSSPUTTR,2SPT-14
SSS02,SSSPUTTR,2SPT-26
SSS02,SSSPUTTR,4SPT-19
SSS02,SSSPUTTR,4SPT-23
SSS02,SSSPUTTR,4SPT-32
SSS02,SSSPUTTR,2SPT-10
SSS02,SSSPUTTR,2SPT-12
SSS02,SSSPUTTR,2SPT-14
SSS02,SSSPUTTR,2SPT-26
SSS02,SSSPUTTR,4SPT-19
SSS02,SSSPUTTR,4SPT-23
SSS02,SSSPUTTR,4SPT-32
SSS03,SSSPUTTR,2SPT-10
SSS03,SSSPUTTR,2SPT-12
SSS03,SSSPUTTR,2SPT-14
SSS03,SSSPUTTR,2SPT-26
SSS03,SSSPUTTR,4SPT-19
SSS03,SSSPUTTR,4SPT-23
SSS03,SSSPUTTR,4SPT-32
SSS03,SSSPUTTR,2SPT-10
SSS03,SSSPUTTR,2SPT-12
SSS03,SSSPUTTR,2SPT-14
SSS03,SSSPUTTR,2SPT-26
SSS03,SSSPUTTR,4SPT-19
SSS03,SSSPUTTR,4SPT-23
SSS03,SSSPUTTR,4SPT-32
SSS04,SSSPUTTR,2SPT-10
SSS04,SSSPUTTR,2SPT-12
SSS04,SSSPUTTR,2SPT-14
SSS04,SSSPUTTR,2SPT-26
SSS04,SSSPUTTR,4SPT-19
SSS04,SSSPUTTR,4SPT-23
SSS04,SSSPUTTR,4SPT-32
SSS04,SSSPUTTR,2SPT-10
SSS04,SSSPUTTR,2SPT-12
SSS04,SSSPUTTR,2SPT-14
SSS04,SSSPUTTR,2SPT-26
SSS04,SSSPUTTR,4SPT-19
SSS04,SSSPUTTR,4SPT-23
SSS04,SSSPUTTR,4SPT-32
SSS05,SSSPUTTR,2SPT-10
SSS05,SSSPUTTR,2SPT-12
SSS05,SSSPUTTR,2SPT-14
SSS05,SSSPUTTR,2SPT-26
SSS05,SSSPUTTR,4SPT-19
SSS05,SSSPUTTR,4SPT-23
SSS05,SSSPUTTR,4SPT-32
SSS05,SSSPUTTR,2SPT-10
SSS05,SSSPUTTR,2SPT-12
SSS05,SSSPUTTR,2SPT-14
SSS05,SSSPUTTR,2SPT-26
SSS05,SSSPUTTR,4SPT-19
SSS05,SSSPUTTR,4SPT-23
SSS05,SSSPUTTR,4SPT-32
SSS05,SSSPUTTR,2SPT-10
SSS05,SSSPUTTR,2SPT-12
SSS05,SSSPUTTR,2SPT-14
SSS05,SSSPUTTR,2SPT-26
SSS05,SSSPUTTR,4SPT-19
SSS05,SSSPUTTR,4SPT-23
SSS05,SSSPUTTR,4SPT-32
SSS61,SSSPUTTR,2SPT-10
SSS61,SSSPUTTR,2SPT-12
SSS61,SSSPUTTR,2SPT-14
SSS61,SSSPUTTR,2SPT-26
SSS61,SSSPUTTR,4SPT-19
SSS61,SSSPUTTR,4SPT-23
SSS61,SSSPUTTR,4SPT-32
SSS61,SSSPUTTR,2SPT-10
SSS61,SSSPUTTR,2SPT-12
